"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
48397040200,48,397,040200,"75-84",0.613139,80527,49374,558402,707062,8.8,0.1385,1.6555
48397040200,48,397,040200,"85 and older",1,31153,31153,148660,148660,4.8,0.1083,2.4654
48397040301,48,397,040301,"Under 1",0.016185,100000,1618,98543,7736407,77.4,0.0091,1.5221
48397040301,48,397,040301,"1-4",0.000819,98382,81,393365,7637863,77.6,0.0002,1.3663
48397040301,48,397,040301,"5-14",0.002026,98301,199,982014,7244498,73.7,0.002,1.3674
48397040301,48,397,040301,"15-24",0.005262,98102,516,978438,6262484,63.8,0.0038,1.3629
48397040301,48,397,040301,"25-34",0.01983,97586,1935,966181,5284046,54.1,0.0079,1.3516
48397040301,48,397,040301,"35-44",0.008793,95651,841,952300,4317865,45.1,0.0045,1.3188
48397040301,48,397,040301,"45-54",0.030434,94809,2885,933668,3365564,35.5,0.0073,1.318
48397040301,48,397,040301,"55-64",0.071494,91924,6572,886380,2431897,26.5,0.0147,1.3383
48397040301,48,397,040301,"65-74",0.251645,85352,21478,746128,1545516,18.1,0.0425,1.3942
48397040301,48,397,040301,"75-84",0.492683,63874,31469,481389,799389,12.5,0.0731,1.5756
48397040301,48,397,040301,"85 and older",1,32404,32404,318000,318000,9.8,0.0234,2.2562
48397040302,48,397,040302,"Under 1",0.006093,100000,609,99452,7698402,77,0.0024,0.97
48397040302,48,397,040302,"1-4",0.007108,99391,706,396150,7598950,76.5,0.0045,0.9576
48397040302,48,397,040302,"5-14",0.000903,98684,89,986397,7202800,73,0.0002,0.9023
48397040302,48,397,040302,"15-24",0.003326,98595,328,984312,6216403,63,0.0024,0.9031
48397040302,48,397,040302,"25-34",0.010232,98267,1006,977644,5232091,53.2,0.004,0.8954
48397040302,48,397,040302,"35-44",0.009963,97262,969,967772,4254446,43.7,0.0052,0.8828
48397040302,48,397,040302,"45-54",0.029924,96293,2881,948520,3286674,34.1,0.0078,0.8674
48397040302,48,397,040302,"55-64",0.105021,93411,9810,885061,2338155,25,0.0171,0.8609
48397040302,48,397,040302,"65-74",0.194157,83601,16232,754852,1453094,17.4,0.0251,0.8623
48397040302,48,397,040302,"75-84",0.445376,67369,30005,523670,698242,10.4,0.0615,0.9566
48397040302,48,397,040302,"85 and older",1,37365,37365,174572,174572,4.7,0.0619,1.3511
48397040401,48,397,040401,"Under 1",0.003288,100000,329,99704,7574222,75.7,0.0017,1.2833
48397040401,48,397,040401,"1-4",0.000972,99671,97,398491,7474518,75,0.001,1.281
48397040401,48,397,040401,"5-14",0.001659,99574,165,994917,7076027,71.1,0.0012,1.2802
48397040401,48,397,040401,"15-24",0.006572,99409,653,990825,6081109,61.2,0.0028,1.2799
48397040401,48,397,040401,"25-34",0.003325,98756,328,985916,5090285,51.5,0.0024,1.2786
48397040401,48,397,040401,"35-44",0.014186,98427,1396,977293,4104369,41.7,0.0037,1.278
48397040401,48,397,040401,"45-54",0.019487,97031,1891,960858,3127076,32.2,0.0051,1.2891
48397040401,48,397,040401,"55-64",0.100273,95140,9540,903703,2166218,22.8,0.0195,1.3069
48397040401,48,397,040401,"65-74",0.257353,85600,22029,745856,1262515,14.7,0.0517,1.3879
48397040401,48,397,040401,"75-84",0.64588,63571,41059,430413,516659,8.1,0.1683,1.6304
48397040401,48,397,040401,"85 and older",1,22512,22512,86246,86246,3.8,0.1289,1.8924
48397040402,48,397,040402,"Under 1",0.005842,100000,584,99474,7935629,79.4,0.0006,1.5191
48397040402,48,397,040402,"1-4",0.000725,99416,72,397519,7836154,78.8,0.0001,1.5273
48397040402,48,397,040402,"5-14",0.000868,99344,86,993005,7438636,74.9,0.0001,1.5284
48397040402,48,397,040402,"15-24",0.007165,99257,711,989018,6445630,64.9,0.0009,1.5297
48397040402,48,397,040402,"25-34",0.008778,98546,865,981137,5456612,55.4,0.0008,1.5398
48397040402,48,397,040402,"35-44",0.011903,97681,1163,970998,4475475,45.8,0.0013,1.5529
48397040402,48,397,040402,"45-54",0.029866,96519,2883,950772,3504477,36.3,0.0032,1.5707
48397040402,48,397,040402,"55-64",0.0678,93636,6349,904616,2553705,27.3,0.0086,1.6155
48397040402,48,397,040402,"65-74",0.159697,87287,13940,803176,1649089,18.9,0.0211,1.7189
48397040402,48,397,040402,"75-84",0.394345,73348,28924,588856,845913,11.5,0.1101,2.003
48397040402,48,397,040402,"85 and older",1,44423,44423,257057,257057,5.8,0.0795,2.6634
48397040503,48,397,040503,"Under 1",0.014644,100000,1464,98682,7646481,76.5,0.0111,2.2609
48397040503,48,397,040503,"1-4",0.003532,98536,348,393446,7547799,76.6,0.0026,2.1209
48397040503,48,397,040503,"5-14",0.000889,98188,87,981439,7154353,72.9,0.0001,2.1196
48397040503,48,397,040503,"15-24",0.007013,98100,688,977563,6172914,62.9,0.0036,2.1215
48397040503,48,397,040503,"25-34",0.005485,97412,534,971451,5195351,53.3,0.0032,2.1259
48397040503,48,397,040503,"35-44",0.008462,96878,820,964680,4223900,43.6,0.0034,2.1318
48397040503,48,397,040503,"45-54",0.02593,96058,2491,948127,3259220,33.9,0.0068,2.1459
48397040503,48,397,040503,"55-64",0.09375,93567,8772,891813,2311093,24.7,0.0282,2.1932
48397040503,48,397,040503,"65-74",0.140433,84795,11908,788413,1419280,16.7,0.0477,2.3239
48397040503,48,397,040503,"75-84",0.64915,72887,47315,492299,630866,8.7,0.2178,2.5953
48397040503,48,397,040503,"85 and older",1,25573,25573,138567,138567,5.4,0.1222,3.5881
48397040504,48,397,040504,"Under 1",0.004088,100000,409,99632,8336757,83.4,0.0015,1.6118
48397040504,48,397,040504,"1-4",0.000593,99591,59,398247,8237125,82.7,0.0002,1.6133
48397040504,48,397,040504,"5-14",0.000701,99532,70,994973,7838878,78.8,0.0001,1.6142
48397040504,48,397,040504,"15-24",0.004312,99462,429,992479,6843905,68.8,0.0031,1.6153
48397040504,48,397,040504,"25-34",0.006382,99033,632,987175,5851426,59.1,0.0046,1.6097
48397040504,48,397,040504,"35-44",0.008901,98401,876,979635,4864252,49.4,0.0046,1.6002
48397040504,48,397,040504,"45-54",0.021445,97526,2091,964799,3884616,39.8,0.0058,1.6013
48397040504,48,397,040504,"55-64",0.044081,95434,4207,933308,2919817,30.6,0.0098,1.6228
48397040504,48,397,040504,"65-74",0.091572,91227,8354,870505,1986509,21.8,0.0165,1.6754
48397040504,48,397,040504,"75-84",0.295879,82874,24521,706133,1116004,13.5,0.0527,1.8134
48397040504,48,397,040504,"85 and older",1,58353,58353,409872,409872,7,0.0489,2.4131
48397040505,48,397,040505,"Under 1",0.00703,100000,703,99367,8006725,80.1,0.0034,1.9758
48397040505,48,397,040505,"1-4",0.003062,99297,304,396580,7907358,79.6,0.0018,1.9708
48397040505,48,397,040505,"5-14",0.003222,98993,319,988335,7510778,75.9,0.0016,1.9717
48397040505,48,397,040505,"15-24",0.00868,98674,856,982458,6522443,66.1,0.0034,1.9746
48397040505,48,397,040505,"25-34",0.013527,97818,1323,971560,5539985,56.6,0.0042,1.9806
48397040505,48,397,040505,"35-44",0.013152,96494,1269,958598,4568425,47.3,0.0036,1.9956
48397040505,48,397,040505,"45-54",0.016758,95225,1596,944274,3609827,37.9,0.0047,2.0162
48397040505,48,397,040505,"55-64",0.050402,93629,4719,912699,2665553,28.5,0.0094,2.0444
48397040505,48,397,040505,"65-74",0.150396,88910,13372,822245,1752854,19.7,0.0288,2.1389
48397040505,48,397,040505,"75-84",0.36646,75539,27682,616977,930609,12.3,0.1057,2.4479
48397040505,48,397,040505,"85 and older",1,47857,47857,313633,313633,6.6,0.078,3.3482
48397040506,48,397,040506,"Under 1",0.009782,100000,978,99120,7993162,79.9,0.0063,1.2993
48397040506,48,397,040506,"1-4",0.001962,99022,194,395699,7894042,79.7,0.002,1.2083
48397040506,48,397,040506,"5-14",0.00135,98828,133,987609,7498343,75.9,0.0014,1.2007
48397040506,48,397,040506,"15-24",0.002392,98694,236,985761,6510735,66,0.0024,1.1984
48397040506,48,397,040506,"25-34",0.004655,98458,458,982288,5524974,56.1,0.0047,1.1922
48397040506,48,397,040506,"35-44",0.013418,98000,1315,973422,4542686,46.4,0.0049,1.1728
48397040506,48,397,040506,"45-54",0.023617,96685,2283,955430,3569264,36.9,0.0058,1.1703
48397040506,48,397,040506,"55-64",0.039413,94401,3721,925409,2613835,27.7,0.008,1.1828
48397040506,48,397,040506,"65-74",0.123422,90681,11192,850846,1688425,18.6,0.0239,1.2154
48397040506,48,397,040506,"75-84",0.310398,79489,24673,671521,837579,10.5,0.0691,1.3205
48397040506,48,397,040506,"85 and older",1,54815,54815,166059,166059,3,0.1893,1.7374
48399950100,48,399,950100,"Under 1",0.005093,100000,509,99542,8104445,81,0.0015,2.3463
48399950100,48,399,950100,"1-4",0.001261,99491,125,397712,8004903,80.5,0.0004,2.355
48399950100,48,399,950100,"5-14",0.012788,99365,1271,987300,7607191,76.6,0.0129,2.3578
48399950100,48,399,950100,"15-24",0.008285,98095,813,976883,6619891,67.5,0.0027,2.1932
48399950100,48,399,950100,"25-34",0.01548,97282,1506,965290,5643008,58,0.0158,2.2047
48399950100,48,399,950100,"35-44",0.019089,95776,1828,948619,4677718,48.8,0.0051,2.0667
48399950100,48,399,950100,"45-54",0.023669,93948,2224,928360,3729098,39.7,0.017,2.0941
48399950100,48,399,950100,"55-64",0.077658,91724,7123,881626,2800738,30.5,0.0228,2.0532
48399950100,48,399,950100,"65-74",0.051584,84601,4364,824190,1919112,22.7,0.0203,2.1184
48399950100,48,399,950100,"75-84",0.229555,80237,18419,710276,1094922,13.6,0.0637,2.1977
48399950100,48,399,950100,"85 and older",1,61818,61818,384646,384646,6.2,0.0697,2.6974
48399950200,48,399,950200,"Under 1",0.008246,100000,825,99258,6889760,68.9,0.0048,1.5896
48399950200,48,399,950200,"1-4",0.003162,99175,314,396074,6790502,68.5,0.0032,1.5671
48399950200,48,399,950200,"5-14",0.001083,98862,107,988082,6394428,64.7,0.0002,1.5576
48399950200,48,399,950200,"15-24",0.019557,98755,1931,977890,5406346,54.7,0.0117,1.5592
48399950200,48,399,950200,"25-34",0.017554,96823,1700,959736,4428455,45.7,0.0103,1.4698
48399950200,48,399,950200,"35-44",0.043942,95124,4180,930338,3468720,36.5,0.0175,1.431
48399950200,48,399,950200,"45-54",0.100476,90944,9138,863750,2538382,27.9,0.0247,1.3695
48399950200,48,399,950200,"55-64",0.231023,81806,18899,723566,1674632,20.5,0.0502,1.3527
48399950200,48,399,950200,"65-74",0.331174,62907,20833,524904,951067,15.1,0.0542,1.1708
48399950200,48,399,950200,"75-84",0.533736,42074,22456,308457,426162,10.1,0.0836,1.2502
48399950200,48,399,950200,"85 and older",1,19618,19618,117705,117705,6,0.0505,1.8172
48399950500,48,399,950500,"Under 1",0.004146,100000,415,99627,8867647,88.7,0.0006,3.0597
48399950500,48,399,950500,"1-4",0.001083,99585,108,398126,8768020,88,0.0002,3.072
48399950500,48,399,950500,"5-14",0.001179,99478,117,994190,8369894,84.1,0.0002,3.0752
48399950500,48,399,950500,"15-24",0.003922,99360,390,991655,7375704,74.2,0.0039,3.0788
48399950500,48,399,950500,"25-34",0.009528,98971,943,984992,6384049,64.5,0.0015,3.0786
48399950500,48,399,950500,"35-44",0.014809,98028,1452,973019,5399057,55.1,0.0021,3.107
48399950500,48,399,950500,"45-54",0.028137,96576,2717,952174,4426038,45.8,0.0128,3.1518
48399950500,48,399,950500,"55-64",0.012571,93859,1180,932687,3473865,37,0.009,3.1957
48399950500,48,399,950500,"65-74",0.108626,92679,10067,876451,2541177,27.4,0.0278,3.2229
48399950500,48,399,950500,"75-84",0.292453,82611,24160,705315,1664726,20.2,0.0552,3.5294
48399950500,48,399,950500,"85 and older",1,58452,58452,959411,959411,16.4,0.0174,4.6998
48399950600,48,399,950600,"Under 1",0.021195,100000,2119,98092,7571716,75.7,0.0135,1.5675
48399950600,48,399,950600,"1-4",0.001187,97881,116,391290,7473623,76.4,0.0003,1.1969
48399950600,48,399,950600,"5-14",0.002608,97764,255,976369,7082333,72.4,0.0026,1.1981
48399950600,48,399,950600,"15-24",0.005529,97509,539,972398,6105965,62.6,0.004,1.1881
48399950600,48,399,950600,"25-34",0.004744,96970,460,967402,5133566,52.9,0.0048,1.1721
48399950600,48,399,950600,"35-44",0.015056,96510,1453,957837,4166164,43.2,0.0069,1.1548
48399950600,48,399,950600,"45-54",0.050139,95057,4766,926742,3208327,33.8,0.0123,1.1401
48399950600,48,399,950600,"55-64",0.106451,90291,9612,854853,2281585,25.3,0.0165,1.1346
48399950600,48,399,950600,"65-74",0.240296,80680,19387,709861,1426732,17.7,0.0337,1.1984
48399950600,48,399,950600,"75-84",0.502216,61293,30782,459015,716871,11.7,0.071,1.3924
48399950600,48,399,950600,"85 and older",1,30510,30510,257856,257856,8.5,0.0285,2.0348
48401950100,48,401,950100,"Under 1",0.008102,100000,810,99271,7817431,78.2,0.0087,2.3409
48401950100,48,401,950100,"1-4",0.001146,99190,114,396532,7718161,77.8,0.0002,2.2577
48401950100,48,401,950100,"5-14",0.001449,99076,144,990044,7321629,73.9,0.0003,2.2602
48401950100,48,401,950100,"15-24",0.015056,98933,1490,981879,6331585,64,0.007,2.2634
48401950100,48,401,950100,"25-34",0.026071,97443,2540,961729,5349706,54.9,0.0104,2.2582
48401950100,48,401,950100,"35-44",0.031957,94903,3033,933863,4387977,46.2,0.0104,2.2535
48401950100,48,401,950100,"45-54",0.057524,91870,5285,892275,3454114,37.6,0.0133,2.2828
48401950100,48,401,950100,"55-64",0.101582,86585,8796,821874,2561839,29.6,0.0188,2.3728
48401950100,48,401,950100,"65-74",0.158074,77790,12297,716414,1739966,22.4,0.027,2.5779
48401950100,48,401,950100,"75-84",0.362967,65493,23772,536072,1023552,15.6,0.0683,2.9898
48401950100,48,401,950100,"85 and older",1,41721,41721,487480,487480,11.7,0.0318,4.3394
48401950200,48,401,950200,"Under 1",0.006892,100000,689,99380,7714353,77.1,0.001,1.2024
48401950200,48,401,950200,"1-4",0.001146,99311,114,397015,7614974,76.7,0.0003,1.2082
48401950200,48,401,950200,"5-14",0.001449,99197,144,991251,7217958,72.8,0.0003,1.2095
48401950200,48,401,950200,"15-24",0.009051,99053,897,986050,6226707,62.9,0.0017,1.2111
48401950200,48,401,950200,"25-34",0.013042,98157,1280,975167,5240657,53.4,0.0021,1.218
48401950200,48,401,950200,"35-44",0.019049,96877,1845,959539,4265490,44,0.003,1.2298
48401950200,48,401,950200,"45-54",0.042018,95031,3993,930347,3305951,34.8,0.0054,1.2479
48401950200,48,401,950200,"55-64",0.091432,91038,8324,868763,2375604,26.1,0.0107,1.2906
48401950200,48,401,950200,"65-74",0.189357,82714,15663,748831,1506842,18.2,0.0226,1.3938
48401950200,48,401,950200,"75-84",0.405944,67052,27219,534422,758011,11.3,0.0768,1.6584
48401950200,48,401,950200,"85 and older",1,39833,39833,223589,223589,5.6,0.0772,2.4311
48401950300,48,401,950300,"Under 1",0.005919,100000,592,99467,7601582,76,0.0045,1.3237
48401950300,48,401,950300,"1-4",0.001134,99408,113,397407,7502115,75.5,0.0002,1.2867
48401950300,48,401,950300,"5-14",0.001207,99295,120,992355,7104708,71.6,0.0002,1.2881
48401950300,48,401,950300,"15-24",0.008187,99176,812,987696,6112354,61.6,0.0043,1.2896
48401950300,48,401,950300,"25-34",0.011491,98364,1130,977985,5124658,52.1,0.0045,1.2768
48401950300,48,401,950300,"35-44",0.013372,97233,1300,965833,4146672,42.6,0.0053,1.2734
48401950300,48,401,950300,"45-54",0.035692,95933,3424,942212,3180839,33.2,0.0096,1.2741
48401950300,48,401,950300,"55-64",0.08476,92509,7841,885886,2238627,24.2,0.0151,1.2891
48401950300,48,401,950300,"65-74",0.313112,84668,26511,714128,1352741,16,0.0533,1.3655
48401950300,48,401,950300,"75-84",0.499101,58158,29026,436443,638613,11,0.1036,1.5544
48401950300,48,401,950300,"85 and older",1,29131,29131,202170,202170,6.9,0.039,1.879
48401950400,48,401,950400,"Under 1",0.008387,100000,839,99245,7604646,76,0.0014,1.1579
48401950400,48,401,950400,"1-4",0.001473,99161,146,396353,7505401,75.7,0.0003,1.1628
48401950400,48,401,950400,"5-14",0.001907,99015,189,989208,7109048,71.8,0.0019,1.1643
48401950400,48,401,950400,"15-24",0.002162,98826,214,987196,6119839,61.9,0.0022,1.1595
48401950400,48,401,950400,"25-34",0.008879,98613,876,981750,5132643,52,0.0045,1.1553
48401950400,48,401,950400,"35-44",0.013766,97737,1345,970645,4150893,42.5,0.0053,1.1454
48401950400,48,401,950400,"45-54",0.033474,96392,3227,947785,3180248,33,0.0081,1.1431
48401950400,48,401,950400,"55-64",0.169033,93165,15748,852911,2232463,24,0.0274,1.1573
48401950400,48,401,950400,"65-74",0.219002,77417,16954,689399,1379552,17.8,0.0304,1.1717
48401950400,48,401,950400,"75-84",0.476534,60463,28813,460564,690153,11.4,0.0722,1.3578
48401950400,48,401,950400,"85 and older",1,31650,31650,229589,229589,7.3,0.0374,1.968
48401950501,48,401,950501,"Under 1",0.004984,100000,498,99551,7675907,76.8,0.0036,1.196
48401950501,48,401,950501,"1-4",0.001367,99502,136,397735,7576355,76.1,0.0003,1.1687
48401950501,48,401,950501,"5-14",0.00142,99366,141,992951,7178621,72.2,0.0002,1.1701
48401950501,48,401,950501,"15-24",0.008586,99225,852,987986,6185670,62.3,0.0012,1.1716
48401950501,48,401,950501,"25-34",0.012107,98373,1191,977772,5197684,52.8,0.0057,1.1797
48401950501,48,401,950501,"35-44",0.017549,97182,1705,963290,4219912,43.4,0.0075,1.1612
48401950501,48,401,950501,"45-54",0.060376,95476,5764,925940,3256623,34.1,0.0128,1.1431
48401950501,48,401,950501,"55-64",0.107922,89712,9682,848708,2330682,26,0.019,1.1413
48401950501,48,401,950501,"65-74",0.171701,80030,13741,731593,1481974,18.5,0.0287,1.1776
48401950501,48,401,950501,"75-84",0.398532,66289,26418,530796,750381,11.3,0.0667,1.3044
48401950501,48,401,950501,"85 and older",1,39871,39871,219585,219585,5.5,0.0603,1.8287
48401950502,48,401,950502,"Under 1",0.003676,100000,368,99669,7758100,77.6,0.0037,1.3072
48401950502,48,401,950502,"1-4",0.009051,99632,902,396726,7658431,76.9,0.0067,1.2793
48401950502,48,401,950502,"5-14",0.001961,98731,194,986338,7261705,73.6,0.0004,1.1851
48401950502,48,401,950502,"15-24",0.010567,98537,1041,980163,6275367,63.7,0.0013,1.1872
48401950502,48,401,950502,"25-34",0.006553,97496,639,971762,5295204,54.3,0.0038,1.1975
48401950502,48,401,950502,"35-44",0.002546,96857,247,967335,4323441,44.6,0.0026,1.1901
48401950502,48,401,950502,"45-54",0.029499,96610,2850,951853,3356106,34.7,0.0094,1.1888
48401950502,48,401,950502,"55-64",0.061521,93760,5768,908762,2404253,25.6,0.0141,1.1888
48401950502,48,401,950502,"65-74",0.209953,87992,18474,787550,1495491,17,0.0511,1.2228
48401950502,48,401,950502,"75-84",0.377166,69518,26220,564080,707941,10.2,0.0934,1.1966
48401950502,48,401,950502,"85 and older",1,43298,43298,143861,143861,3.3,0.1323,1.461
48401950600,48,401,950600,"Under 1",0.006247,100000,625,99438,7661233,76.6,0.0122,1.5174
48401950600,48,401,950600,"1-4",0.001209,99375,120,397261,7561795,76.1,0.0003,1.1962
48401950600,48,401,950600,"5-14",0.001388,99255,138,991863,7164534,72.2,0.0003,1.1975
48401950600,48,401,950600,"15-24",0.009151,99117,907,986639,6172671,62.3,0.0017,1.199
48401950600,48,401,950600,"25-34",0.013653,98210,1341,975400,5186032,52.8,0.0025,1.2059
48401950600,48,401,950600,"35-44",0.019797,96870,1918,959106,4210632,43.5,0.003,1.2163
48401950600,48,401,950600,"45-54",0.045579,94952,4328,927878,3251526,34.2,0.0061,1.235
48401950600,48,401,950600,"55-64",0.09561,90624,8665,862916,2323648,25.6,0.0141,1.279
48401950600,48,401,950600,"65-74",0.200948,81959,16470,737246,1460731,17.8,0.0303,1.3689
48401950600,48,401,950600,"75-84",0.425351,65490,27856,515617,723485,11,0.1093,1.6018
48401950600,48,401,950600,"85 and older",1,37634,37634,207868,207868,5.5,0.0636,1.9401
48401950700,48,401,950700,"Under 1",0.01049,100000,1049,99056,7268870,72.7,0.0018,0.9821
48401950700,48,401,950700,"1-4",0.001306,98951,129,395546,7169814,72.5,0.0002,0.9833
48401950700,48,401,950700,"5-14",0.001589,98822,157,987432,6774268,68.6,0.0004,0.9845
48401950700,48,401,950700,"15-24",0.01146,98665,1131,980994,5786836,58.7,0.0016,0.9858
48401950700,48,401,950700,"25-34",0.017269,97534,1684,966919,4805842,49.3,0.0016,0.9936
48401950700,48,401,950700,"35-44",0.032298,95850,3096,943018,3838924,40.1,0.0032,1.0083
48401950700,48,401,950700,"45-54",0.076326,92754,7080,892142,2895905,31.2,0.008,1.0349
48401950700,48,401,950700,"55-64",0.150284,85674,12875,792367,2003763,23.4,0.0179,1.0934
48401950700,48,401,950700,"65-74",0.257575,72799,18751,634234,1211396,16.6,0.0377,1.2031
48401950700,48,401,950700,"75-84",0.462101,54048,24976,415600,577163,10.7,0.0964,1.4111
48401950700,48,401,950700,"85 and older",1,29072,29072,161562,161562,5.6,0.0588,1.8169
48401950800,48,401,950800,"Under 1",0.00572,100000,572,99485,7635087,76.4,0.0042,1.2655
48401950800,48,401,950800,"1-4",0.000829,99428,82,397547,7535602,75.8,0.0002,1.2311
48401950800,48,401,950800,"5-14",0.001125,99346,112,992897,7138055,71.9,0.0002,1.232
48401950800,48,401,950800,"15-24",0.009033,99234,896,987856,6145158,61.9,0.0065,1.2334
48401950800,48,401,950800,"25-34",0.015221,98337,1497,975890,5157302,52.4,0.0079,1.1858
48401950800,48,401,950800,"35-44",0.016639,96841,1611,960349,4181413,43.2,0.0079,1.1411
48401950800,48,401,950800,"45-54",0.047423,95229,4516,929712,3221063,33.8,0.0133,1.1181
48401950800,48,401,950800,"55-64",0.13074,90713,11860,847833,2291351,25.3,0.0245,1.0953
48401950800,48,401,950800,"65-74",0.18422,78853,14526,715902,1443518,18.3,0.0306,1.0745
48401950800,48,401,950800,"75-84",0.356557,64327,22936,528589,727617,11.3,0.0628,1.1661
48401950800,48,401,950800,"85 and older",1,41391,41391,199028,199028,4.8,0.0666,1.539
48401950900,48,401,950900,"Under 1",0.00237,100000,237,99787,7591113,75.9,0.0024,1.5486
48401950900,48,401,950900,"1-4",0.000984,99763,98,398856,7491327,75.1,0.0002,1.5414
48401950900,48,401,950900,"5-14",0.001211,99665,121,996044,7092471,71.2,0.0002,1.5428
48401950900,48,401,950900,"15-24",0.005851,99544,582,992528,6096426,61.2,0.0042,1.5446
48401950900,48,401,950900,"25-34",0.020325,98962,2011,979559,5103898,51.6,0.009,1.5351
48401950900,48,401,950900,"35-44",0.020325,96950,1971,959649,4124339,42.5,0.0096,1.5053
48401950900,48,401,950900,"45-54",0.075614,94980,7182,913887,3164690,33.3,0.0193,1.49
48401950900,48,401,950900,"55-64",0.101054,87798,8872,833617,2250802,25.6,0.0246,1.479
48401950900,48,401,950900,"65-74",0.256273,78925,20226,688122,1417186,18,0.0476,1.5204
48401950900,48,401,950900,"75-84",0.486154,58699,28537,444306,729064,12.4,0.0768,1.7141
48401950900,48,401,950900,"85 and older",1,30162,30162,284758,284758,9.4,0.0285,2.5439
48401951000,48,401,951000,"Under 1",0.0055,100000,550,99505,7725402,77.3,0.0009,1.2047
48401951000,48,401,951000,"1-4",0.001252,99450,125,397551,7625898,76.7,0.0004,1.2092
48401951000,48,401,951000,"5-14",0.00144,99325,143,992539,7228347,72.8,0.0002,1.2104
48401951000,48,401,951000,"15-24",0.007506,99182,744,988102,6235807,62.9,0.0011,1.212
48401951000,48,401,951000,"25-34",0.011298,98438,1112,978819,5247706,53.3,0.0017,1.2194
48401951000,48,401,951000,"35-44",0.018449,97326,1796,964281,4268887,43.9,0.0024,1.2304
48401951000,48,401,951000,"45-54",0.04409,95530,4212,934243,3304606,34.6,0.007,1.2499
48401951000,48,401,951000,"55-64",0.096017,91318,8768,869343,2370363,26,0.0126,1.2875
48401951000,48,401,951000,"65-74",0.194743,82550,16076,745122,1501020,18.2,0.0332,1.3871
48401951000,48,401,951000,"75-84",0.41122,66474,27335,528064,755898,11.4,0.0784,1.5848
48401951000,48,401,951000,"85 and older",1,39139,39139,227834,227834,5.8,0.0671,2.2737
48401951100,48,401,951100,"Under 1",0.004894,100000,489,99560,7817335,78.2,0.005,2.2883
48401951100,48,401,951100,"1-4",0.001473,99511,147,397749,7717775,77.6,0.0004,2.2652
48401951100,48,401,951100,"5-14",0.0041,99364,407,991603,7320026,73.7,0.0041,2.2683
48401951100,48,401,951100,"15-24",0.033113,98957,3277,973183,6328423,64,0.0172,2.2598
48401951100,48,401,951100,"25-34",0.030181,95680,2888,942360,5355240,56,0.0107,2.0691
48401951100,48,401,951100,"35-44",0.022173,92792,2057,917634,4412880,47.6,0.013,2.0527
48401951100,48,401,951100,"45-54",0.04393,90735,3986,887417,3495245,38.5,0.0138,2.0182
48401951100,48,401,951100,"55-64",0.043384,86749,3764,848670,2607828,30.1,0.013,2.0496
48401951100,48,401,951100,"65-74",0.178971,82985,14852,755593,1759158,21.2,0.0307,2.1127
48401951100,48,401,951100,"75-84",0.2886,68133,19663,583017,1003565,14.7,0.0597,2.4655
48401951100,48,401,951100,"85 and older",1,48470,48470,420549,420549,8.7,0.0434,3.2701
48401951200,48,401,951200,"Under 1",0.009943,100000,994,99105,7202809,72,0.0021,1.7328
48401951200,48,401,951200,"1-4",0.007982,99006,790,394442,7103704,71.8,0.0081,1.7437
48401951200,48,401,951200,"5-14",0.006406,98215,629,979009,6709261,68.3,0.0064,1.6621
48401951200,48,401,951200,"15-24",0.00777,97586,758,972072,5730252,58.7,0.0078,1.6209
48401951200,48,401,951200,"25-34",0.021552,96828,2087,957846,4758181,49.1,0.0155,1.5766
48401951200,48,401,951200,"35-44",0.054945,94741,5206,921385,3800334,40.1,0.0201,1.4443
48401951200,48,401,951200,"45-54",0.071519,89536,6403,863339,2878950,32.2,0.0191,1.3089
48401951200,48,401,951200,"55-64",0.137931,83132,11467,773989,2015610,24.2,0.0298,1.2748
48401951200,48,401,951200,"65-74",0.200279,71666,14353,644891,1241621,17.3,0.0366,1.2621
48401951200,48,401,951200,"75-84",0.445661,57313,25542,445416,596730,10.4,0.0759,1.4114
48401951200,48,401,951200,"85 and older",1,31771,31771,151314,151314,4.8,0.0955,2.1673
48403950100,48,403,950100,"Under 1",0.008077,100000,808,99273,7430533,74.3,0.0029,1.0763
48403950100,48,403,950100,"1-4",0.001827,99192,181,396407,7331260,73.9,0.0006,1.0632
48403950100,48,403,950100,"5-14",0.001537,99011,152,989350,6934853,70,0.0004,1.0643
48403950100,48,403,950100,"15-24",0.010988,98859,1086,983157,5945504,60.1,0.0032,1.0656
48403950100,48,403,950100,"25-34",0.018408,97773,1800,968727,4962346,50.8,0.0047,1.0624
48403950100,48,403,950100,"35-44",0.030619,95973,2939,945035,3993619,41.6,0.0086,1.0593
48403950100,48,403,950100,"45-54",0.067971,93034,6324,898724,3048585,32.8,0.014,1.0399
48403950100,48,403,950100,"55-64",0.125205,86711,10857,812823,2149861,24.8,0.0183,1.0214
48403950100,48,403,950100,"65-74",0.222683,75854,16891,674083,1337038,17.6,0.0264,1.0678
48403950100,48,403,950100,"75-84",0.434495,58963,25619,461531,662956,11.2,0.07,1.2576
48403950100,48,403,950100,"85 and older",1,33344,33344,201424,201424,6,0.0481,1.7539
48403950200,48,403,950200,"Under 1",0.010305,100000,1030,99073,7803091,78,0.0075,2.4871
48403950200,48,403,950200,"1-4",0.001604,98970,159,395560,7704018,77.8,0.0003,2.441
